enrollment_measure,match_key_name,match_key,student_rows,cod_sies,matricula_titles,matricula_generic_areas,mifuturo_rows_for_key,mifuturo_rows_with_income_for_key,example_cod_sies,example_matricula_titles,mifuturo_example_titles
first_ingreso,inst_type_generic,17 || UNIVERSIDADES || UNIVERSIDAD SEK || PSICOLOGIA,217,3,1,1,,,I17S2C23J4V1 | I17S2C23J1V1 | I17S2C23J3V1,PSICOLOGIA,
first_ingreso,inst_type_generic,165 || INSTITUTOS PROFESIONALES || IP LOS LAGOS || TECNICO EN CONSTRUCCION Y OBRAS CIVILES,217,5,1,1,,,I165S16C40J2V2 | I165S4C40J2V2 | I165S14C40J2V2 | I165S17C40J2V2 | I165S8C40J2V2,TECNICO EN CONSTRUCCION,
first_ingreso,inst_type_generic,45 || UNIVERSIDADES || UNIVERSIDAD DEL DESARROLLO || INGENIERIA CIVIL EN COMPUTACION E INFORMATICA,217,2,1,1,,,I45S1C1084J1V1 | I45S4C1084J1V1,INGENIERIA CIVIL EN INFORMATICA E INNOVACION TECNOLOGICA,
first_ingreso,inst_type_generic,10 || UNIVERSIDADES || UNIVERSIDAD MAYOR || INGENIERIA EN CONSTRUCCION,217,2,1,1,1,0,I10S4C226J1V1 | I10S5C226J1V1,INGENIERIA EN CONSTRUCCION,Ingeniería en Construcción
first_ingreso,inst_type_generic,87 || UNIVERSIDADES || UNIVERSIDAD DE CONCEPCION || PEDAGOGIA EN MATEMATICAS Y COMPUTACION,217,2,1,1,1,1,I87S1C307J1V2 | I87S3C307J1V1,PEDAGOGIA EN MATEMATICAS,Pedagogía en Matemática y Computación y en Matemáticas y Educación Tecnológica
first_ingreso,inst_type_generic,214 || CENTROS DE FORMACION TECNICA || CFT INSTITUTO CENTRAL DE CAPACITACION EDUCACIONAL ICCE || TECNICO EN CONSTRUCCION Y OBRAS CIVILES,217,1,1,1,,,I214S1C49J4V2,TECNICO EN CONSTRUCCION,
first_ingreso,inst_type_generic,75 || UNIVERSIDADES || UNIVERSIDAD DEL BIO BIO || PEDAGOGIA EN EDUCACION FISICA,216,1,1,1,1,1,I75S2C56J1V2,PEDAGOGIA EN EDUCACION FISICA,Pedagogía en Educación Física
first_ingreso,inst_type_generic,74 || UNIVERSIDADES || UNIVERSIDAD DE LA SERENA || ODONTOLOGIA,216,1,1,1,1,0,I74S1C164J1V1,ODONTOLOGIA,Odontología
first_ingreso,inst_type_generic,19 || UNIVERSIDADES || UNIVERSIDAD DE LAS AMERICAS || NA,216,5,3,1,,,I19S1C138J4V3 | I19S4C154J3V1 | I19S2C154J3V1 | I19S1C11J1V2 | I19S3C154J3V1,INGENIERIA DE EJECUCION INDUSTRIAL | TECNICO DE NIVEL SUPERIOR EN ENFERMERIA | DISEÑO,
first_ingreso,inst_type_generic,84 || UNIVERSIDADES || UNIVERSIDAD DE LOS LAGOS || INGENIERIA COMERCIAL,216,1,1,1,,,I84S1C19J1V1,INGENIERIA COMERCIAL,
first_ingreso,inst_type_generic,895 || UNIVERSIDADES || UNIVERSIDAD DE O HIGGINS || KINESIOLOGIA,215,1,1,1,,,I895S1C46J1V1,KINESIOLOGIA,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN COMUNICACION AUDIOVISUAL,215,1,1,1,,,I111S6C43J1V1,TECNICO AUDIOVISUAL,
first_ingreso,inst_type_generic,90 || UNIVERSIDADES || UNIVERSIDAD AUSTRAL DE CHILE || OBSTETRICIA Y PUERICULTURA,215,1,1,1,1,1,I90S1C93J1V1,OBSTETRICIA Y PUERICULTURA,Obstetricia y Puericultura
first_ingreso,inst_type_generic,45 || UNIVERSIDADES || UNIVERSIDAD DEL DESARROLLO || NUTRICION Y DIETETICA,215,2,1,1,1,1,I45S2C98J1V1 | I45S1C98J1V2,NUTRICION Y DIETETICA,Nutrición y Dietética
first_ingreso,inst_type_generic,218 || CENTROS DE FORMACION TECNICA || CFT DE ENAC || TECNICO EN ADMINISTRACION DE EMPRESAS,215,3,1,1,1,0,I218S1C41J2V2 | I218S1C41J1V2 | I218S1C41J4V2,TECNICO EN ADMINISTRACION DE EMPRESAS,Técnico en Administración de Empresas
first_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO EN MASOTERAPIA,215,5,1,1,,,I152S12C259J2V4 | I152S10C259J3V5 | I152S10C259J2V5 | I152S10C259J1V5 | I152S12C259J1V1,MASOTERAPIA,
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || INGENIERIA EN MATEMATICA Y ESTADISTICA,215,2,1,1,,,I143S28C703J4V1 | I143S15C703J2V1,INGENIERIA EN DATA SCIENCE,
first_ingreso,inst_type_generic,4 || UNIVERSIDADES || UNIVERSIDAD CENTRAL DE CHILE || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,214,5,1,1,1,1,I4S1C875J2V4 | I4S1C857J1V1 | I4S1C875J4V4 | I4S1C857J4V1 | I4S1C875J3V1,INGENIERIA EN ADMINISTRACION DE EMPRESAS,"Ingeniería de Ejecución en Administración de Negocios, de Empresas y de Agronegocios"
first_ingreso,inst_type_generic,902 || CENTROS DE FORMACION TECNICA || CFT DE LA REGION DE ARICA Y PARINACOTA || TECNICO EN ADMINISTRACION DE RECURSOS HUMANOS Y PERSONAL,214,2,1,1,,,I902S1C26J2V1 | I902S1C26J1V1,TECNICO DE NIVEL SUPERIOR EN GESTION DE RECURSOS HUMANOS,
first_ingreso,inst_type_generic,83 || UNIVERSIDADES || UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION || NUTRICION Y DIETETICA,214,1,1,1,1,1,I83S1C95J1V1,NUTRICION Y DIETETICA,Nutrición y Dietética
first_ingreso,inst_type_generic,50 || UNIVERSIDADES || UNIVERSIDAD BERNARDO O HIGGINS || MEDICINA,214,1,1,1,,,I50S1C360J1V1,MEDICINA,
first_ingreso,inst_type_generic,83 || UNIVERSIDADES || UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION || TRADUCCION E INTERPRETACION,214,1,1,1,1,0,I83S1C68J1V1,TRADUCCION E INTERPRETACION INGLES-ESPAÑOL,Traducción e Interpretación Inglés y Español
first_ingreso,inst_type_generic,74 || UNIVERSIDADES || UNIVERSIDAD DE LA SERENA || CONTADOR AUDITOR,213,1,1,1,1,0,I74S1C4J1V2,AUDITORIA,Auditoría
first_ingreso,inst_type_generic,75 || UNIVERSIDADES || UNIVERSIDAD DEL BIO BIO || INGENIERIA CIVIL QUIMICA,213,1,1,1,1,0,I75S1C178J1V1,INGENIERIA CIVIL QUIMICA,Ingeniería Civil Química
first_ingreso,inst_type_generic,75 || UNIVERSIDADES || UNIVERSIDAD DEL BIO BIO || NUTRICION Y DIETETICA,213,1,1,1,1,1,I75S2C22J1V2,NUTRICION Y DIETETICA,Nutrición y Dietética
first_ingreso,inst_type_generic,42 || UNIVERSIDADES || UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ || INGENIERIA CIVIL EN COMPUTACION E INFORMATICA,213,1,1,1,,,I42S1C366J1V1,INGENIERIA CIVIL EN COMPUTACION E INFORMATICA,
first_ingreso,inst_type_generic,42 || UNIVERSIDADES || UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ || PEDAGOGIA EN EDUCACION BASICA,213,2,1,1,1,1,I42S1C2J2V2 | I42S1C2J1V2,PEDAGOGIA EN EDUCACION BASICA,Pedagogía en Educación Básica
first_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN ELECTROMECANICA,212,11,1,1,1,0,I430S12C316J2V1 | I430S27C316J1V1 | I430S5C316J1V1 | I430S5C316J2V1 | I430S16C316J2V1 | I430S16C316J1V1 | I430S23C316J2V1 | I430S22C316J1V1,ELECTROMECANICA,Técnico en Electromecánica
first_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || INGENIERIA CIVIL INDUSTRIAL,212,2,1,1,1,1,I13S1C42J1V1 | I13S16C42J1V1,INGENIERIA CIVIL INDUSTRIAL,Ingeniería Civil Industrial
first_ingreso,inst_type_generic,76 || UNIVERSIDADES || UNIVERSIDAD DE LA FRONTERA || INGENIERIA EN CONSTRUCCION,212,1,1,1,1,1,I76S1C17J1V1,INGENIERIA EN CONSTRUCCION,Ingeniería en Construcción
first_ingreso,inst_type_generic,91 || UNIVERSIDADES || UNIVERSIDAD CATOLICA DEL NORTE || MEDICINA,211,1,1,1,1,1,I91S2C101J1V1,MEDICINA,Medicina
first_ingreso,inst_type_generic,86 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE || MUSICA CANTO O DANZA,211,2,2,1,1,0,I86S3C982J1V1 | I86S3C75J1V2,LICENCIATURA EN INTERPRETACION MUSICAL | LICENCIATURA EN MUSICA,Música e Intérprete Musical
first_ingreso,inst_type_generic,218 || CENTROS DE FORMACION TECNICA || CFT DE ENAC || TECNICO EN COMPUTACION E INFORMATICA,211,2,1,1,,,I218S1C158J1V2 | I218S1C158J2V2,TECNICO EN INFORMATICA MENCION CIBERSEGURIDAD,
first_ingreso,inst_type_generic,75 || UNIVERSIDADES || UNIVERSIDAD DEL BIO BIO || PEDAGOGIA EN IDIOMAS,211,1,1,1,1,1,I75S2C26J1V1,PEDAGOGIA EN INGLES,Pedagogía en Inglés
first_ingreso,inst_type_generic,106 || INSTITUTOS PROFESIONALES || IP PROVIDENCIA || PUBLICIDAD,211,2,1,1,,,I106S6C293J4V2 | I106S6C293J4V1,PUBLICIDAD EN MARKETING DIGITAL,
first_ingreso,inst_type_generic,139 || INSTITUTOS PROFESIONALES || IP DR VIRGINIO GOMEZ G || INGENIERIA EN LOGISTICA,211,3,3,1,,,I139S3C196J1V1 | I139S3C197J2V1 | I139S3C168J2V1,INGENIERIA DE EJECUCION EN LOGISTICA MARITIMA PORTUARIA | INGENIERIA DE EJECUCION EN LOGISTICA MARITIMA PORTUARIA-PE | INGENIERIA DE EJECUCION EN GESTION LOGISTICA-PE,
first_ingreso,inst_type_generic,82 || UNIVERSIDADES || UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION || KINESIOLOGIA,211,1,1,1,1,1,I82S1C23J1V1,KINESIOLOGIA,Kinesiología
first_ingreso,inst_type_generic,123 || INSTITUTOS PROFESIONALES || IP DE CHILE || INGENIERIA EN ELECTRICIDAD,210,2,1,1,,,I123S3C28J2V1 | I123S2C28J2V1,INGENIERIA EN ELECTRICIDAD Y ELECTRONICA,
first_ingreso,inst_type_generic,75 || UNIVERSIDADES || UNIVERSIDAD DEL BIO BIO || ENFERMERIA,210,1,1,1,1,1,I75S2C8J1V2,ENFERMERIA,Enfermería
first_ingreso,inst_type_generic,171 || INSTITUTOS PROFESIONALES || IP ESCUELA DE COMERCIO DE SANTIAGO || INGENIERIA EN PREVENCION DE RIESGOS,210,2,2,1,,,I171S1C60J4V4 | I171S1C60J4V3,INGENIERIA EN PREVENCION DE RIESGOS Y MEDIO AMBIENTE (PLAN ESPECIAL) | INGENIERIA EN PREVENCION DE RIESGOS Y MEDIO AMBIENTE,
first_ingreso,inst_type_generic,162 || INSTITUTOS PROFESIONALES || IP SAN SEBASTIAN || NA,210,10,8,1,,,I162S2C83J4V1 | I162S2C89J4V1 | I162S2C85J4V1 | I162S2C86J4V1 | I162S2C88J4V1 | I162S2C91J2V1 | I162S2C91J1V1 | I162S2C1J1V1,ADMINISTRACION PUBLICA | TECNICO EN CIENCIA DE DATOS | CONTABILIDAD GENERAL | AUDITORIA | INGENIERIA EN CIENCIA DE DATOS | TECNICO EN ENFERMERIA | INGENIERIA EN INFORMATICA | TECNICO EN ADMINISTRACION PUBLICA,
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || INGENIERIA EN RECURSOS HUMANOS,209,2,1,1,,,I143S28C711J4V1 | I143S9C711J2V1,INGENIERIA EN GESTION DE RECURSOS HUMANOS,
first_ingreso,inst_type_generic,71 || UNIVERSIDADES || UNIVERSIDAD DE SANTIAGO DE CHILE || INGENIERIA MECANICA,209,2,2,1,1,1,I71S1C32J1V1 | I71S1C128J2V1,INGENIERIA DE EJECUCION EN MECANICA | PLAN ESPECIAL INGENIERIA DE EJECUCION EN MECANICA,Ingeniería de Ejecución en Mecánica
first_ingreso,inst_type_generic,91 || UNIVERSIDADES || UNIVERSIDAD CATOLICA DEL NORTE || PEDAGOGIA EN IDIOMAS,209,1,1,1,1,1,I91S1C124J1V2,PEDAGOGIA EN INGLES,Pedagogía en Inglés
first_ingreso,inst_type_generic,10 || UNIVERSIDADES || UNIVERSIDAD MAYOR || GEOLOGIA,209,1,1,1,1,0,I10S7C458J1V1,GEOLOGIA,Geología
first_ingreso,inst_type_generic,10 || UNIVERSIDADES || UNIVERSIDAD MAYOR || TECNICO EN ADMINISTRACION DE REDES Y SOPORTE,209,1,1,1,,,I10S7C801J4V1,TECNICO UNIVERSITARIO EN CIBERSEGURIDAD,
first_ingreso,inst_type_generic,218 || CENTROS DE FORMACION TECNICA || CFT DE ENAC || OTROS TECNICOS DE CIENCIAS SOCIALES,209,2,1,1,,,I218S1C27J1V2 | I218S1C27J2V2,TECNICO EDUCADOR SOCIAL INFANTO JUVENIL,
first_ingreso,inst_type_generic,77 || UNIVERSIDADES || UNIVERSIDAD DE MAGALLANES || INGENIERIA CIVIL PLAN COMUN Y LICENCIATURA EN CIENCIAS DE LA INGENIERIA,209,1,1,1,,,I77S1C27J1V1,INGENIERIA CIVIL PLAN COMUN,
first_ingreso,inst_type_generic,94 || UNIVERSIDADES || UNIVERSIDAD CATOLICA DE TEMUCO || DISENO,208,1,1,1,,,I94S1C4J1V1,DISEÑO,
first_ingreso,inst_type_generic,19 || UNIVERSIDADES || UNIVERSIDAD DE LAS AMERICAS || TECNICO AGROPECUARIO,208,2,1,1,,,I19S9C512J3V1 | I19S1C512J3V1,TECNICO DE NIVEL SUPERIOR AGRICOLA,
first_ingreso,inst_type_generic,73 || UNIVERSIDADES || UNIVERSIDAD DE ANTOFAGASTA || KINESIOLOGIA,208,1,1,1,1,1,I73S2C24J1V1,KINESIOLOGIA,Kinesiología
first_ingreso,inst_type_generic,86 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE || PEDAGOGIA EN IDIOMAS,208,1,1,1,,,I86S5C649J1V1,PEDAGOGIA EN INGLES PARA EDUCACION BASICA Y MEDIA,
first_ingreso,inst_type_generic,75 || UNIVERSIDADES || UNIVERSIDAD DEL BIO BIO || FONOAUDIOLOGIA,208,1,1,1,1,1,I75S2C54J1V1,FONOAUDIOLOGIA,Fonoaudiología
first_ingreso,inst_type_generic,10 || UNIVERSIDADES || UNIVERSIDAD MAYOR || REALIZADOR DE CINE Y TELEVISION,208,1,1,1,1,0,I10S5C186J1V1,CINE,Cine
first_ingreso,inst_type_generic,71 || UNIVERSIDADES || UNIVERSIDAD DE SANTIAGO DE CHILE || INGENIERIA CIVIL AMBIENTAL,208,2,2,1,,,I71S1C777J2V2 | I71S1C777J1V1,PLAN ESPECIAL INGENIERIA CIVIL EN AMBIENTE | INGENIERIA CIVIL EN AMBIENTE,
first_ingreso,inst_type_generic,155 || INSTITUTOS PROFESIONALES || IP LOS LEONES || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,208,2,1,1,,,I155S2C39J1V1 | I155S2C39J2V1,INGENIERIA EN ADMINISTRACION DE NEGOCIOS Y GESTION COMERCIAL,
first_ingreso,inst_type_generic,312 || CENTROS DE FORMACION TECNICA || CFT CENCO || OTROS TECNICOS DE EDUCACION,207,6,3,1,,,I312S1C103J4V3 | I312S1C102J4V3 | I312S1C102J4V2 | I312S1C103J4V2 | I312S1C102J4V1 | I312S1C103J4V1,TECNICO DE NIVEL SUPERIOR EN INSPECTOR EDUCACIONAL | TECNICO DE NIVEL SUPERIOR EN ASISTENTE DE AULA | INSPECTOR EDUCACIONAL,
first_ingreso,inst_type_generic,69 || UNIVERSIDADES || UNIVERSIDAD ALBERTO HURTADO || BACHILLERATO Y O LICENCIATURA EN HUMANIDADES,207,1,1,1,,,I69S1C76J1V1,BACHILLERATO EN HUMANIDADES,
first_ingreso,inst_type_generic,73 || UNIVERSIDADES || UNIVERSIDAD DE ANTOFAGASTA || ODONTOLOGIA,207,1,1,1,1,1,I73S2C30J1V1,ODONTOLOGIA,Odontología
first_ingreso,inst_type_generic,78 || UNIVERSIDADES || UNIVERSIDAD DE TALCA || INGENIERIA CIVIL EN OBRAS CIVILES,207,1,1,1,,,I78S3C295J1V1,INGENIERIA CIVIL EN OBRAS CIVILES,
first_ingreso,inst_type_generic,72 || UNIVERSIDADES || UNIVERSIDAD DE VALPARAISO || SOCIOLOGIA,207,1,1,1,1,1,I72S1C112J1V1,SOCIOLOGIA,Sociología
first_ingreso,inst_type_generic,70 || UNIVERSIDADES || UNIVERSIDAD DE CHILE || OTROS PROFESIONALES DE CIENCIAS SOCIALES,206,1,1,1,,,I70S1C901J1V1,ESTUDIOS INTERNACIONALES,
first_ingreso,inst_type_generic,71 || UNIVERSIDADES || UNIVERSIDAD DE SANTIAGO DE CHILE || INGENIERIA EN MINAS,206,1,1,1,1,1,I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,Ingeniería de Ejecución en Minas
first_ingreso,inst_type_generic,71 || UNIVERSIDADES || UNIVERSIDAD DE SANTIAGO DE CHILE || PUBLICIDAD,206,1,1,1,1,1,I71S1C72J1V1,PUBLICIDAD,Publicidad
first_ingreso,inst_type_generic,312 || CENTROS DE FORMACION TECNICA || CFT CENCO || TECNICO EN LOGISTICA,206,3,1,1,,,I312S1C110J4V3 | I312S1C110J4V2 | I312S1C110J4V1,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION LOGISTICA,
first_ingreso,inst_type_generic,45 || UNIVERSIDADES || UNIVERSIDAD DEL DESARROLLO || BACHILLERATO Y O LICENCIATURA EN DERECHO,206,1,2,1,,,I45S4C685J1V1,"BACHILLERATO EN CIENCIAS JURIDICAS Y HUMANIDADES | BACHILLERATO EN DERECHO, CIENCIAS SOCIALES Y HUMANIDADES",
first_ingreso,inst_type_generic,79 || UNIVERSIDADES || UNIVERSIDAD DE ATACAMA || TRABAJO SOCIAL,206,1,1,1,1,0,I79S1C54J1V1,TRABAJO SOCIAL,Trabajo Social
first_ingreso,inst_type_generic,76 || UNIVERSIDADES || UNIVERSIDAD DE LA FRONTERA || INGENIERIA CIVIL EN COMPUTACION E INFORMATICA,206,1,1,1,1,0,I76S1C296J1V2,INGENIERIA CIVIL INFORMATICA,Ingeniería Civil Informática
first_ingreso,inst_type_generic,84 || UNIVERSIDADES || UNIVERSIDAD DE LOS LAGOS || TECNICO EN ELECTRICIDAD Y ELECTRICIDAD INDUSTRIAL,205,3,1,1,1,0,I84S1C422J2V2 | I84S6C422J2V2 | I84S6C422J1V2,TECNICO UNIVERSITARIO EN ELECTRICIDAD Y AUTOMATIZACION,Técnico Universitario en Electricidad y Automatización
first_ingreso,inst_type_generic,73 || UNIVERSIDADES || UNIVERSIDAD DE ANTOFAGASTA || INGENIERIA CIVIL INDUSTRIAL,205,1,1,1,1,1,I73S2C39J1V3,INGENIERIA CIVIL INDUSTRIAL,Ingeniería Civil Industrial
first_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || BIOQUIMICA,205,1,1,1,,,I39S6C41J1V1,BIOQUIMICA,
first_ingreso,inst_type_generic,38 || UNIVERSIDADES || UNIVERSIDAD ADVENTISTA DE CHILE || ENFERMERIA,204,1,1,1,1,1,I38S1C36J1V1,ENFERMERIA,Enfermería
first_ingreso,inst_type_generic,83 || UNIVERSIDADES || UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION || ENFERMERIA,204,1,1,1,1,0,I83S1C278J1V1,"ENFERMERIA, LICENCIATURA EN ENFERMERIA",Enfermería
first_ingreso,inst_type_generic,90 || UNIVERSIDADES || UNIVERSIDAD AUSTRAL DE CHILE || BIOQUIMICA,204,1,1,1,1,0,I90S1C7J1V1,BIOQUIMICA,Bioquímica
first_ingreso,inst_type_generic,85 || UNIVERSIDADES || UNIVERSIDAD TECNOLOGICA METROPOLITANA || INGENIERIA CIVIL MECANICA,204,2,1,1,,,I85S4C266J1V2 | I85S4C266J1V1,INGENIERIA CIVIL EN MECANICA,
first_ingreso,inst_type_generic,90 || UNIVERSIDADES || UNIVERSIDAD AUSTRAL DE CHILE || GEOLOGIA,204,1,1,1,1,0,I90S1C511J1V1,GEOLOGIA,Geología
first_ingreso,inst_type_generic,85 || UNIVERSIDADES || UNIVERSIDAD TECNOLOGICA METROPOLITANA || INGENIERIA EN BIOTECNOLOGIA Y BIOINGENIERIA,204,1,1,1,1,0,I85S4C213J1V1,INGENIERIA EN BIOTECNOLOGIA,Ingeniería en Biotecnología
first_ingreso,inst_type_generic,86 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE || PEDAGOGIA EN CIENCIAS,204,6,3,1,1,0,I86S5C568J1V2 | I86S5C567J1V2 | I86S5C567J1V1 | I86S5C570J1V2 | I86S5C568J1V1 | I86S5C570J1V1,PEDAGOGIA EN EDUCACION MEDIA EN FISICA | PEDAGOGIA EN EDUCACION MEDIA EN CIENCIAS NATURALES Y BIOLOGIA | PEDAGOGIA EN EDUCACION MEDIA EN QUIMICA,"Pedagogía en Educación Media en Ciencias Naturales y Biología, Física y Química"
first_ingreso,inst_type_generic,93 || UNIVERSIDADES || UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION || TECNICO EN INSTRUMENTACION AUTOMATIZACION Y CONTROL INDUSTRIAL,203,7,1,1,1,1,I93S2C148J2V1 | I93S4C148J2V2 | I93S4C148J2V1 | I93S5C148J1V2 | I93S2C148J2V2 | I93S5C148J2V1 | I93S5C148J2V2,TECNICO UNIVERSITARIO EN AUTOMATIZACION INDUSTRIAL,Técnico Universitario en Automatización Industrial
first_ingreso,inst_type_generic,106 || INSTITUTOS PROFESIONALES || IP PROVIDENCIA || TECNICO EN ANALISIS DE SISTEMAS,203,2,1,1,,,I106S6C307J4V1 | I106S6C307J4V2,TECNICO DE NIVEL SUPERIOR ANALISTA DE SISTEMAS,
first_ingreso,inst_type_generic,3 || UNIVERSIDADES || UNIVERSIDAD DIEGO PORTALES || OBSTETRICIA Y PUERICULTURA,203,1,1,1,1,1,I3S1C310J1V1,OBSTETRICIA Y NEONATOLOGIA,Obstetricia y Neonatología
first_ingreso,inst_type_generic,89 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO || PEDAGOGIA EN HISTORIA GEOGRAFIA Y CIENCIAS SOCIALES,203,2,1,1,1,1,I89S1C407J1V1 | I89S3C407J1V1,"PEDAGOGIA EN HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES","Pedagogía en Historia, Geografía y Ciencias Sociales"
first_ingreso,inst_type_generic,70 || UNIVERSIDADES || UNIVERSIDAD DE CHILE || BIOQUIMICA,203,2,1,1,1,1,I70S1C6J1V2 | I70S1C6J1V1,BIOQUIMICA,Bioquímica
first_ingreso,inst_type_generic,71 || UNIVERSIDADES || UNIVERSIDAD DE SANTIAGO DE CHILE || PEDAGOGIA EN IDIOMAS,203,1,1,1,1,1,I71S1C43J1V1,PEDAGOGIA EN INGLES,Pedagogía en Inglés
first_ingreso,inst_type_generic,76 || UNIVERSIDADES || UNIVERSIDAD DE LA FRONTERA || PEDAGOGIA EN IDIOMAS,203,1,1,1,1,1,I76S1C278J1V1,PEDAGOGIA EN INGLES,Pedagogía en Inglés
first_ingreso,inst_type_generic,70 || UNIVERSIDADES || UNIVERSIDAD DE CHILE || FONOAUDIOLOGIA,203,1,1,1,1,1,I70S1C42J1V1,FONOAUDIOLOGIA,Fonoaudiología
first_ingreso,inst_type_generic,155 || INSTITUTOS PROFESIONALES || IP LOS LEONES || TECNICO EN FARMACIA,203,2,1,1,,,I155S2C97J1V1 | I155S2C97J2V1,TECNICO EN FARMACIA,
first_ingreso,inst_type_generic,87 || UNIVERSIDADES || UNIVERSIDAD DE CONCEPCION || OTRAS INGENIERIAS CIVILES,202,2,2,1,,,I87S1C188J1V2 | I87S1C12J1V2,INGENIERIA CIVIL AEROESPACIAL | INGENIERIA CIVIL EN TELECOMUNICACIONES,
first_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || PERIODISMO,202,2,1,1,1,1,I20S1C8J1V1 | I20S1C8J1V3,PERIODISMO,Periodismo
first_ingreso,inst_type_generic,155 || INSTITUTOS PROFESIONALES || IP LOS LEONES || TECNICO EN ADMINISTRACION DE REDES Y SOPORTE,202,4,2,1,,,I155S2C95J1V1 | I155S2C95J2V1 | I155S2C62J2V1 | I155S2C62J1V1,TECNICO EN CIBER SEGURIDAD | TECNICO EN CONECTIVIDAD Y REDES,
first_ingreso,inst_type_generic,19 || UNIVERSIDADES || UNIVERSIDAD DE LAS AMERICAS || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,202,1,1,1,1,1,I19S1C10J4V1,INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS,Ingeniería de Ejecución en Administración de Empresas
first_ingreso,inst_type_generic,155 || INSTITUTOS PROFESIONALES || IP LOS LEONES || TECNICO EN MASOTERAPIA,202,2,1,1,,,I155S2C59J1V1 | I155S2C59J2V1,MASOTERAPIA,
first_ingreso,inst_type_generic,69 || UNIVERSIDADES || UNIVERSIDAD ALBERTO HURTADO || PEDAGOGIA EN HISTORIA GEOGRAFIA Y CIENCIAS SOCIALES,202,1,1,1,1,0,I69S1C57J1V1,PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES,Pedagogía en Historia y Ciencias Sociales
first_ingreso,inst_type_generic,71 || UNIVERSIDADES || UNIVERSIDAD DE SANTIAGO DE CHILE || ENFERMERIA,202,1,1,1,1,1,I71S1C11J1V1,ENFERMERIA,Enfermería
first_ingreso,inst_type_generic,77 || UNIVERSIDADES || UNIVERSIDAD DE MAGALLANES || DERECHO,202,1,1,1,,,I77S1C45J1V1,DERECHO,
first_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || TECNICO EN TELECOMUNICACIONES,202,1,1,1,,,I117S1C103J4V1,TECNICO DE NIVEL SUPERIOR EN TELECOMUNICACIONES,
first_ingreso,inst_type_generic,92 || UNIVERSIDADES || UNIVERSIDAD CATOLICA DEL MAULE || OTRAS INGENIERIAS,201,1,1,1,,,I92S1C363J1V1,BIOINGENIERIA MEDICA,
first_ingreso,inst_type_generic,92 || UNIVERSIDADES || UNIVERSIDAD CATOLICA DEL MAULE || INGENIERIA EN CONSTRUCCION,201,1,1,1,1,1,I92S1C13J1V1,INGENIERIA EN CONSTRUCCION,Ingeniería en Construcción
first_ingreso,inst_type_generic,73 || UNIVERSIDADES || UNIVERSIDAD DE ANTOFAGASTA || INGENIERIA COMERCIAL,201,1,1,1,1,1,I73S2C193J1V1,INGENIERIA COMERCIAL MENCION NEGOCIOS MINEROS,Ingeniería Comercial
first_ingreso,inst_type_generic,915 || CENTROS DE FORMACION TECNICA || CFT DE LA REGION DEL BIO BIO || TECNICO ASISTENTE DEL EDUCADOR DE PARVULOS,201,5,1,1,,,I915S4C2J2V1 | I915S2C2J1V1 | I915S1C2J1V1 | I915S2C2J2V1 | I915S1C2J2V1,TECNICO DE NIVEL SUPERIOR EN EDUCACION INICIAL,
