school_rbd,analysis_sample,outcome,n_students_regression,n_total,controlled_value_added,controlled_value_added_centered_student,controlled_value_added_se,controlled_value_added_resid_sd,controlled_value_added_se_method,eb_tau2,eb_tau,eb_reliability,eb_method,controlled_value_added_eb,controlled_value_added_eb_centered_student
964,All,log_program_income_area_clp_m1,1,565432,0.57035798,0.5746851,0.43708163,,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.0152699146089253,stata_normal_normal_weighted_by_n_students_regression,0.0087753924120376,0.0107099659796725
967,All,log_program_income_area_clp_m1,232,565432,-0.002992803,0.001334263,0.048453148,0.3959471,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.557879934068269,stata_normal_normal_weighted_by_n_students_regression,0.000744358587004,0.0026789321546389
968,All,log_program_income_area_clp_m1,170,565432,0.0040871566,0.0084142229,0.048677746,0.40790197,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.555597389783986,stata_normal_normal_weighted_by_n_students_regression,0.0046749202835136,0.0066094938511485
982,All,log_program_income_area_clp_m1,26,565432,0.19176751,0.19609457,0.097596459,0.33860227,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.237230163387573,stata_normal_normal_weighted_by_n_students_regression,0.0465195475288125,0.0484541210964474
987,All,log_program_income_area_clp_m1,276,565432,0.0070233685,0.011350434,0.056141175,0.41283518,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.484509435595193,stata_normal_normal_weighted_by_n_students_regression,0.0054993925338542,0.0074339661014891
988,All,log_program_income_area_clp_m1,79,565432,-0.0073441141,-0.0030170484,0.059053857,0.3985585,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.459304522937489,stata_normal_normal_weighted_by_n_students_regression,-0.0013857439220213,0.0005488296456136
1013,All,log_program_income_area_clp_m1,155,565432,-0.091850273,-0.087523207,0.057536662,0.40229195,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.47225658552916,stata_normal_normal_weighted_by_n_students_regression,-0.0413334108937362,-0.0393988373261013
1036,All,log_program_income_area_clp_m1,272,565432,-0.033307146,-0.028980078,0.052656267,0.42525452,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.516540562208908,stata_normal_normal_weighted_by_n_students_regression,-0.0149693858453458,-0.0130348122777109
1048,All,log_program_income_area_clp_m1,299,565432,-0.042417847,-0.038090784,0.047527928,0.39575031,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.567368316635379,stata_normal_normal_weighted_by_n_students_regression,-0.0216115040302711,-0.0196769304626362
1119,All,log_program_income_area_clp_m1,123,565432,-0.057690166,-0.0533631,0.06113077,0.37257692,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.442191233918982,stata_normal_normal_weighted_by_n_students_regression,-0.0235966948668103,-0.0216621212991754
1120,All,log_program_income_area_clp_m1,1,565432,-0.39934456,-0.3950175,0.42835891,,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.0158881512647743,stata_normal_normal_weighted_by_n_students_regression,-0.006276097809033,-0.004341524241398
1121,All,log_program_income_area_clp_m1,272,565432,-0.044626568,-0.040299501,0.037593599,0.4298687,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.67701538436806,stata_normal_normal_weighted_by_n_students_regression,-0.027283382323235,-0.0253488087556
1123,All,log_program_income_area_clp_m1,100,565432,-0.038725153,-0.034398086,0.062514588,0.45683429,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.431178881608109,stata_normal_normal_weighted_by_n_students_regression,-0.0148317283766819,-0.012897154809047
1148,All,log_program_income_area_clp_m1,130,565432,-0.023600448,-0.019273382,0.065058619,0.39472923,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.411729459617539,stata_normal_normal_weighted_by_n_students_regression,-0.0079354189896918,-0.0060008454220569
1149,All,log_program_income_area_clp_m1,43,565432,-0.17338665,-0.16905957,0.099402949,0.35299271,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.230656733445519,stata_normal_normal_weighted_by_n_students_regression,-0.03899472919071,-0.0370601556230751
1164,All,log_program_income_area_clp_m1,123,565432,0.0063331393,0.010660205,0.076750711,0.4342418,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.334618747700228,stata_normal_normal_weighted_by_n_students_regression,0.0035671044985535,0.0055016780661884
1167,All,log_program_income_area_clp_m1,188,565432,-0.09700343,-0.092676364,0.046147879,0.39247227,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.581772736741095,stata_normal_normal_weighted_by_n_students_regression,-0.0539165818242824,-0.0519820082566475
1183,All,log_program_income_area_clp_m1,225,565432,-0.025714099,-0.021387033,0.04012958,0.43592307,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.647833467799407,stata_normal_normal_weighted_by_n_students_regression,-0.0138552358402343,-0.0119206622725994
1184,All,log_program_income_area_clp_m1,57,565432,-0.0142478,-0.009920734,0.075976014,0.44214544,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.339151332018428,stata_normal_normal_weighted_by_n_students_regression,-0.0033646301054214,-0.0014300565377865
1190,All,log_program_income_area_clp_m1,86,565432,0.1168104,0.12113747,0.077684633,0.3478964,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.329254666064523,stata_normal_normal_weighted_by_n_students_regression,0.0398850772743969,0.0418196508420319
1194,All,log_program_income_area_clp_m1,692,565432,-0.0053876713,-0.0010606053,0.025428111,0.41225404,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.820839618639833,stata_normal_normal_weighted_by_n_students_regression,-0.0008705868246614,0.0010639867429735
1195,All,log_program_income_area_clp_m1,572,565432,0.025212582,0.029539648,0.026353303,0.43512639,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.810086089262724,stata_normal_normal_weighted_by_n_students_regression,0.0239296582969029,0.0258642318645378
1196,All,log_program_income_area_clp_m1,173,565432,-0.10659584,-0.10226878,0.037783947,0.38185877,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.674802698059201,stata_normal_normal_weighted_by_n_students_regression,-0.0690112471592641,-0.0670766735916292
1198,All,log_program_income_area_clp_m1,20,565432,-0.046321057,-0.041993991,0.11448538,0.42044249,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.184351797577075,stata_normal_normal_weighted_by_n_students_regression,-0.0077416675957138,-0.0058070940280789
1199,All,log_program_income_area_clp_m1,61,565432,0.085604824,0.08993189,0.058362812,0.45847982,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.465156347330886,stata_normal_normal_weighted_by_n_students_regression,0.0418323896637403,0.0437669632313752
1206,All,log_program_income_area_clp_m1,4,565432,0.22777334,0.23210041,0.21444228,0.43021038,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.0605216097336674,stata_normal_normal_weighted_by_n_students_regression,0.0140470906243208,0.0159816641919558
1213,All,log_program_income_area_clp_m1,591,565432,0.015469152,0.019796217,0.026023056,0.45323259,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.813936003776324,stata_normal_normal_weighted_by_n_students_regression,0.0161128536521729,0.0180474272198078
1214,All,log_program_income_area_clp_m1,292,565432,0.079959996,0.084287062,0.034412835,0.41727775,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.714409573472408,stata_normal_normal_weighted_by_n_students_regression,0.0602154842346929,0.0621500578023278
1225,All,log_program_income_area_clp_m1,376,565432,0.18485278,0.18917984,0.03720044,0.43541443,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.681595927460036,stata_normal_normal_weighted_by_n_students_regression,0.12894420695508,0.130878780522715
1226,All,log_program_income_area_clp_m1,67,565432,-0.010940273,-0.0066132075,0.070339799,0.43619996,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.374509583061207,stata_normal_normal_weighted_by_n_students_regression,-0.0024767095525589,-0.000542135984924
1255,All,log_program_income_area_clp_m1,194,565432,-0.031339813,-0.027012749,0.035833456,0.41590121,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.697620619924448,stata_normal_normal_weighted_by_n_students_regression,-0.0188446504369764,-0.0169100768693415
1257,All,log_program_income_area_clp_m1,1,565432,-0.59976679,-0.59543973,0.42799351,,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.0159148604235489,stata_normal_normal_weighted_by_n_students_regression,-0.0094763401688579,-0.007541766601223
1260,All,log_program_income_area_clp_m1,90,565432,0.066417009,0.070744075,0.063098162,0.41731712,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.426626998624699,stata_normal_normal_weighted_by_n_students_regression,0.0301813323706407,0.0321159059382756
1261,All,log_program_income_area_clp_m1,69,565432,0.032461517,0.036788583,0.058448434,0.43868619,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.464426986781165,stata_normal_normal_weighted_by_n_students_regression,0.017085610690026,0.0190201842576609
1262,All,log_program_income_area_clp_m1,753,565432,-0.014786575,-0.010459509,0.023394318,0.43103272,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.84406240669955,stata_normal_normal_weighted_by_n_students_regression,-0.0088284781166211,-0.0068939045489862
1263,All,log_program_income_area_clp_m1,167,565432,-0.095569678,-0.091242611,0.041434575,0.3913759,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.633096867613198,stata_normal_normal_weighted_by_n_students_regression,-0.0577654114538708,-0.0558308378862359
1264,All,log_program_income_area_clp_m1,8,565432,-0.35643771,-0.35211065,0.16563655,0.26258919,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.0974543688047064,stata_normal_normal_weighted_by_n_students_regression,-0.0343147214932935,-0.0323801479256586
1288,All,log_program_income_area_clp_m1,217,565432,0.25306737,0.25739443,0.065697938,0.43150762,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.407000735365487,stata_normal_normal_weighted_by_n_students_regression,0.104759723553549,0.106694297121184
1289,All,log_program_income_area_clp_m1,110,565432,-0.057376672,-0.053049605,0.044398859,0.37869966,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.600447339586844,stata_normal_normal_weighted_by_n_students_regression,-0.0318534943689482,-0.0299189208013133
1290,All,log_program_income_area_clp_m1,168,565432,0.11844691,0.12277398,0.047184054,0.37151027,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.570929608048492,stata_normal_normal_weighted_by_n_students_regression,0.0700952975269287,0.0720298710945636
1291,All,log_program_income_area_clp_m1,134,565432,0.015263462,0.019590527,0.066744,0.43571988,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.399398525009387,stata_normal_normal_weighted_by_n_students_regression,0.0078244275510007,0.0097590011186356
1292,All,log_program_income_area_clp_m1,318,565432,0.08315289,0.087479956,0.035391994,0.39222583,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.702824774414647,stata_normal_normal_weighted_by_n_students_regression,0.0614830806738622,0.0634176542414971
1294,All,log_program_income_area_clp_m1,211,565432,0.033029567,0.037356634,0.041241769,0.43160352,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.635260980508156,stata_normal_normal_weighted_by_n_students_regression,0.0237312117696896,0.0256657853373245
1300,All,log_program_income_area_clp_m1,241,565432,-0.16460967,-0.1602826,0.033610657,0.36960533,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.723936056245595,stata_normal_normal_weighted_by_n_students_regression,-0.116034351101518,-0.114099777533883
1301,All,log_program_income_area_clp_m1,39,565432,0.056443729,0.060770795,0.084568329,0.42096341,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.292895462417347,stata_normal_normal_weighted_by_n_students_regression,0.0177994900710477,0.0197340636386826
1302,All,log_program_income_area_clp_m1,20,565432,-0.04421477,-0.039887704,0.10373547,0.48278812,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.215864444480668,stata_normal_normal_weighted_by_n_students_regression,-0.0086103370098792,-0.0066757634422443
1316,All,log_program_income_area_clp_m1,80,565432,0.020640623,0.024967689,0.06461551,0.40070486,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.415044011935504,stata_normal_normal_weighted_by_n_students_regression,0.0103626898735036,0.0122972634411385
1318,All,log_program_income_area_clp_m1,39,565432,0.11406061,0.11838768,0.090381294,0.50485414,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.26613571390163,stata_normal_normal_weighted_by_n_students_regression,0.031507188918855,0.0334417624864899
1327,All,log_program_income_area_clp_m1,165,565432,-0.045674931,-0.041347865,0.044882528,0.39403555,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.59523743069297,stata_normal_normal_weighted_by_n_students_regression,-0.0246117969125763,-0.0226772233449414
1335,All,log_program_income_area_clp_m1,375,565432,0.045073692,0.049400758,0.03512606,0.43196377,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.705965714416043,stata_normal_normal_weighted_by_n_students_regression,0.0348752414301673,0.0368098149978022
1347,All,log_program_income_area_clp_m1,292,565432,-0.086330645,-0.082003579,0.037125103,0.39630577,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.682475178967473,stata_normal_normal_weighted_by_n_students_regression,-0.055965406923927,-0.0540308333562921
1354,All,log_program_income_area_clp_m1,241,565432,0.010046576,0.014373642,0.03870137,0.39687303,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.66418646961622,stata_normal_normal_weighted_by_n_students_regression,0.0095467788158775,0.0114813523835125
1361,All,log_program_income_area_clp_m1,68,565432,-0.12757413,-0.12324706,0.067941479,0.39730638,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.390898602288167,stata_normal_normal_weighted_by_n_students_regression,-0.0481771052720848,-0.0462425317044498
1362,All,log_program_income_area_clp_m1,130,565432,-0.12568368,-0.12135662,0.043877415,0.3698968,stata_areg_centered_student_vce_unadjusted,0.0029624055981986,0.0544279854321154,0.606102277124292,stata_normal_normal_weighted_by_n_students_regression,-0.0735545245422149,-0.07161995097458
