school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
987,All,log_program_income_clp_m1,-.0227558547916888,-.000289847947145084,.0734482539581765,.516669803705017,stata_areg_centered_student_vce_unadjusted,276,565432
988,All,log_program_income_clp_m1,.000531570108494134,.0229975769530378,.0772588526591663,.535959911422503,stata_areg_centered_student_vce_unadjusted,79,565432
1013,All,log_program_income_clp_m1,-.166993145753169,-.144527138908625,.075273941265264,.562510764786458,stata_areg_centered_student_vce_unadjusted,155,565432
1036,All,log_program_income_clp_m1,-.085290807311891,-.0628248004673473,.0688890282107033,.556841808003897,stata_areg_centered_student_vce_unadjusted,272,565432
1048,All,log_program_income_clp_m1,-.027538559722939,-.00507255287839531,.0621797332222163,.530717531867746,stata_areg_centered_student_vce_unadjusted,299,565432
1119,All,log_program_income_clp_m1,-.0694993853822357,-.047033378537692,.0799760305019072,.477933755792013,stata_areg_centered_student_vce_unadjusted,123,565432
1120,All,log_program_income_clp_m1,-.627042425729949,-.604576418885405,.560412463939746,.,stata_areg_centered_student_vce_unadjusted,1,565432
1121,All,log_program_income_clp_m1,-.0458998694227784,-.0234338625782347,.0491828749625147,.576208074694892,stata_areg_centered_student_vce_unadjusted,272,565432
1123,All,log_program_income_clp_m1,-.0588828101118456,-.0364168032673019,.0817864541599526,.616917923386065,stata_areg_centered_student_vce_unadjusted,100,565432
1148,All,log_program_income_clp_m1,-.0134598039373212,.00900620290722254,.0851147470339649,.503187567353885,stata_areg_centered_student_vce_unadjusted,130,565432
1149,All,log_program_income_clp_m1,-.204644596372475,-.182178589527932,.130046672103443,.479391164676906,stata_areg_centered_student_vce_unadjusted,43,565432
1164,All,log_program_income_clp_m1,.0384231687650866,.0608891756096304,.10041125814534,.576555204509713,stata_areg_centered_student_vce_unadjusted,123,565432
1167,All,log_program_income_clp_m1,-.109314042647212,-.086848035802668,.0603742478258587,.526851970430533,stata_areg_centered_student_vce_unadjusted,188,565432
1183,All,log_program_income_clp_m1,-.054866611511549,-.0324006046670053,.0525006391276508,.57361425255264,stata_areg_centered_student_vce_unadjusted,225,565432
1184,All,log_program_income_clp_m1,-.0295252970181251,-.00705929017358141,.0993977353692766,.617322539719428,stata_areg_centered_student_vce_unadjusted,57,565432
1190,All,log_program_income_clp_m1,.128880316766288,.151346323610832,.101633080259209,.436101536075774,stata_areg_centered_student_vce_unadjusted,86,565432
1194,All,log_program_income_clp_m1,-.0289470215211072,-.00648101467656347,.0332670341645152,.559409563973191,stata_areg_centered_student_vce_unadjusted,692,565432
1195,All,log_program_income_clp_m1,.0160161142820097,.0384821211265534,.0344774430432039,.592130205562243,stata_areg_centered_student_vce_unadjusted,572,565432
1196,All,log_program_income_clp_m1,-.153141254222118,-.130675247377575,.0494319018686343,.553775461505849,stata_areg_centered_student_vce_unadjusted,173,565432
1198,All,log_program_income_clp_m1,-.0851761672833212,-.0627101604387775,.149778681567016,.595034908825685,stata_areg_centered_student_vce_unadjusted,20,565432
1199,All,log_program_income_clp_m1,.0978788059505192,.120344812795063,.0763547722218661,.637204738486775,stata_areg_centered_student_vce_unadjusted,61,565432
